"Name","PCA_PC1","PCA_PC2","PCA_PC3","PTModel_a","PTModel_b","PTModel_c","Ro16_DTF","Ro17_DTF","Su16_DTF","Su17_DTF","Su18_DTF","Us18_DTF","In16_DTF","In17_DTF","Ba16_DTF","Ba17_DTF","Ne16_DTF","Ne17_DTF","Mo16_DTF","Mo17_DTF","Sp16_DTF","Sp17_DTF","It16_DTF","It17_DTF","Su17_Tf","Ba17_Tf","It17_Tf","Su17_Tb","Ba17_Tb","It17_Tb","Su17_Pf","Ba17_Pf","It17_Pf","Su17_Pc","Ba17_Pc","It17_Pc"
"ILL_7663_AGL",-10.5364499757076,3.45153838244957,-0.953967386416294,-0.0146714114857404,0.00120122543774318,0.0010986929841467,44,39.6666666666667,44,44,41.6666666666667,50.6666666666667,36,41,44.3333333333333,50.5,65,67,79,83.3333333333333,95.3333333333333,95.6666666666667,105,98.6666666666667,802.966666666667,875.85,714.2,-2.51205599232957,2.15262562619785,2.33555431712049,886.866666666667,1082.3,870.1,-3.81164524326148,-10.3715784825337,1.10830468619266
"ILL_7668_AGL",-3.79069427769266,0.389243923565804,0.194076390720851,-0.0191238263712611,0.000476742556525433,0.00207692669578345,44.6666666666667,42.6666666666667,47,47,43,52.3333333333333,66.3333333333333,72.5,73,68,97.3333333333333,107.333333333333,108,93,109,105.666666666667,121,127.666666666667,2177.63333333333,1889.2,2178.7,-30.0260449479903,-7.80791903598032,-6.93661998060738,495.9,448.933333333333,475.1,5.60393790375033,4.2266840290903,6.63687830974535
"ILL_7716_AGL",-6.40595005153156,3.2140905750194,-0.0687699974828767,-0.0146387984834282,0.00073544784475078,0.00148193711141799,47,45,49.3333333333333,47,42.6666666666667,52,53.6666666666667,51,56,60.3333333333333,85,90,101,84,97,95.3333333333333,110.666666666667,118,1338.16666666667,1312.8,1383.4,-12.5371079352689,-2.26054064069365,-1.8575380016907,664.766666666667,710.2,694.866666666667,2.08663869540464,-0.891009299578364,4.31987469164189
"ILL_7747_AGL",0.798482098192273,-1.19842702443671,2.22410638121879,-0.0194253505995584,0.000210756434168666,0.00231843343422175,47.6666666666667,45,49.3333333333333,47.3333333333333,45,53.3333333333333,NA,NA,NA,98,128.666666666667,128.666666666667,119,110,112.666666666667,113,128,135,4847.33333333333,4970.4,5026.7,-84.9389379831956,-28.8362118141416,-26.6361049055513,434.433333333333,450.6,422.3,6.95145020996486,6.40602216948438,7.36052124032522
"ILL_7946_AGL",-1.48949984258707,-1.54573710549508,1.45436367462919,-0.0212579151535447,0.000289210839502724,0.00242100668210551,45.3333333333333,43,46.3333333333333,45,42.3333333333333,51.6666666666667,NA,73.6666666666667,100.666666666667,85.3333333333333,119,120.666666666667,118,104,109,112.333333333333,120.666666666667,131,3523.96666666667,3371.93333333333,3569.76666666667,-61.2711904533824,-18.5786893702001,-16.9044736414479,414.233333333333,402.833333333333,389.1,6.90510484622585,6.18835133627387,7.44266997868985
"ILL_7978_AGL",-5.63876329998867,0.211834490316983,0.954807673174588,-0.0184748229819286,0.000446417129155317,0.00211749572277885,43,41,45,44,43,50.5,52,67.3333333333333,73.6666666666667,72.3333333333333,99,108.333333333333,101,91.3333333333333,97,102.666666666667,113.666666666667,117.666666666667,2265.3,2235.73333333333,2329.5,-34.982658896535,-10.7917677302266,-9.84310533154784,471.7,484.766666666667,448.933333333333,5.41492194333355,4.1499830128233,6.36362614121623
"ILL_7979_AGL",-4.53930094431666,0.655128341727433,1.28423376587492,-0.0176887757582395,0.000415537674876443,0.00205564201319754,46.3333333333333,42,46,47,43,51,56.3333333333333,73.5,82,71,98.3333333333333,103.333333333333,108,91,97,100.333333333333,116.333333333333,124.666666666667,2514.5,2268.93333333333,2610.63333333333,-37.0774097891896,-11.8479904100088,-10.8586014147468,504.2,470.4,494.366666666667,5.43131254907196,4.21844278222941,6.34096487420387
"ILL_8007_AGL",-8.05252649202788,0.828647608130381,-0.351522362161541,-0.0201902939202147,0.000676571133838521,0.00204533069829179,44,38,43.3333333333333,40,41.3333333333333,51,55.5,56,61.3333333333333,56.3333333333333,83.3333333333333,84.3333333333333,101,84,97,93.6666666666667,110,117.333333333333,1401.73333333333,1291.7,1488.46666666667,-18.829550486444,-3.41182714653908,-2.80721054497418,457.6,457.266666666667,470.4,4.67803427921997,2.69330544958794,6.166580901444
"ILL_8009_AGL",-6.33212819169591,0.223383695866942,-0.104112277721555,-0.0201417780043662,0.000597239562948131,0.00209536245203631,44,38.3333333333333,45,42.3333333333333,41.6666666666667,51.5,51.6666666666667,62,71.6666666666667,62.6666666666667,90.6666666666667,97,108,85.6666666666667,95.3333333333333,96.3333333333333,121,126.333333333333,1651.96666666667,1536.26666666667,1796.16666666667,-22.7606446671366,-4.86774344566603,-4.16606104482405,465.233333333333,463.1,494.666666666667,5.13759175918172,3.42741633143826,6.42022332998931
"ILL_8010_AGL",-5.75199834911187,0.513343295394414,-0.178491109390985,-0.0194089095307392,0.000604895674507863,0.00200596586384171,42.6666666666667,41.6666666666667,45.3333333333333,45,42,51.3333333333333,51.3333333333333,61.6666666666667,75.5,65,89.6666666666667,95,108,88.6666666666667,97,105,118.333333333333,126.666666666667,1685.5,1571.2,1747.43333333333,-21.3047330642547,-4.39202177083029,-3.72877819069601,504.566666666667,500.433333333333,512.366666666667,4.9412842060945,3.13199417156898,6.29825173198864
"ILL_8072_AGL",0.470021200156842,-1.81323347816616,1.03516304001874,-0.0213677829268911,0.000253519715042567,0.00242721285641912,45,43.6666666666667,47,49,43,54.6666666666667,NA,73,NA,NA,124.666666666667,124,121,115.333333333333,112,118.333333333333,132,138,4257.16666666667,4447,4109.16666666667,-69.8578572419233,-21.0301533859961,-19.1153414700774,439.766666666667,464.2,401.433333333333,7.16357584986374,6.53688244461394,7.6335959038011
"ILL_8174_AGL",-0.477711550321372,0.152737364800939,-1.73403033171816,-0.0206538142973808,0.000555357893828496,0.00203570537690577,45.3333333333333,45.6666666666667,50,48.6666666666667,43,55,51.5,61.3333333333333,75.5,85.3333333333333,113.666666666667,122.333333333333,125.333333333333,121.666666666667,115.333333333333,127,131.666666666667,139.666666666667,1843.26666666667,2037.56666666667,1814.93333333333,-21.8256414566159,-3.13121478582906,-2.39810001442566,501.3,572.266666666667,487.366666666667,5.86268302853034,4.22583154659548,7.09032163998148
"ILL_8595_AGL",-1.84852770003284,-0.0113549276496415,-2.41789932975534,-0.0217688201252903,0.00068703265734545,0.00200723949617952,44,43.6666666666667,47,47.3333333333333,42.6666666666667,55,60.6666666666667,56.3333333333333,66,71.6666666666667,107,120.333333333333,126,117.666666666667,114,123,127.666666666667,137.666666666667,1484,1462.86666666667,1421.8,-15.3525973626264,-0.452401104025155,0.131920317880776,505.933333333333,533.2,486.066666666667,5.47139861778831,3.41773439290699,7.01164678644931
"ILL_9_AGL",-4.28716670261151,-0.642233351098819,-0.339700346374698,-0.0219732288152038,0.000507503652300049,0.00228976375508797,43.3333333333333,39,46.3333333333333,42.3333333333333,42.6666666666667,51,57.5,62.3333333333333,74.5,70.3333333333333,112.333333333333,109.333333333333,108,99,109,107.666666666667,120.666666666667,129.333333333333,1937.03333333333,1852.53333333333,2017.93333333333,-29.343567428965,-6.33329923084684,-5.43093577209712,422.766666666667,425.2,423.033333333333,6.11653557838545,4.78669449454695,7.11391639126432
"ILL_975_AGL",-1.07701452572609,-1.80453781346534,2.55237564780516,-0.0201713480452719,0.000174525460799872,0.00246558109453986,45.3333333333333,42.6666666666667,46.3333333333333,45.3333333333333,43.3333333333333,52.6666666666667,NA,NA,102.5,93.6666666666667,124,124.666666666667,114,99.6666666666667,107.333333333333,111,121,129,5893.2,5767.76666666667,6134.75,-111.871972647066,-39.8225219564735,-36.9970533019405,409.833333333333,404.966666666667,386.2,7.06985397856769,6.64514567466392,7.38838520649552
"ILL_9888_AGL",-2.92547403167088,-1.06255290902868,0.0298360138403923,-0.0223253530049631,0.000399238050621253,0.00240446717029735,45,40.3333333333333,45.6666666666667,43.6666666666667,41.3333333333333,53,58,67.6666666666667,82.5,78,114.666666666667,123.333333333333,116,103.666666666667,109,112.333333333333,120.666666666667,130.333333333333,2518.6,2390.6,2524.36666666667,-41.0446058719232,-10.3291403760006,-9.12461231733696,411.566666666667,404.266666666667,387.866666666667,6.67811804983958,5.6818772471709,7.42529865184109
"ILL_9932_AGL",-4.02464282886048,-0.622926476185234,0.613588456128973,-0.0207385718770464,0.000436004571352772,0.0022670501430505,45,39.3333333333333,46.3333333333333,45,41.3333333333333,51,61,73.6666666666667,81.5,71,108.333333333333,108.333333333333,108,97.3333333333333,105,105.333333333333,120.666666666667,127.666666666667,2367.93333333333,2107.7,2392,-36.1485554547419,-9.63058640298451,-8.59066604801364,450,415.9,429,6.12836030530552,4.974425781124,6.99381119844166
"ILL_9945_AGL",-4.43236019080937,-0.930074090084217,1.35473710521904,-0.0213081404081692,0.000317663746469073,0.00245864245098072,43.3333333333333,38.3333333333333,45,42.6666666666667,41.6666666666667,56,NA,73.5,85,73.3333333333333,100.666666666667,108.333333333333,108,92,97,101,115.333333333333,124.333333333333,3182.53333333333,2809.63333333333,3313.46666666667,-57.5325426831472,-18.0597459306778,-16.5117931168555,403.466666666667,364.6,381.966666666667,6.63814276130089,5.86292533265275,7.219555832787
"ILL_9977_AGL",-5.19327430970576,-0.427992528796569,0.442509120829836,-0.020439562663141,0.000476609572929524,0.00222978837141404,44,39,44.6666666666667,43.6666666666667,41.6666666666667,51,54.3333333333333,71.6666666666667,75.3333333333333,70,98.3333333333333,106,108,93,95.3333333333333,103,120.666666666667,127,2135.23333333333,2001.96666666667,2254.73333333333,-32.4375148858185,-8.57748071925099,-7.6417931048758,450.333333333333,441.6,453.633333333333,5.81077223930933,4.52829293578526,6.77263171695238
"ILL_9997_AGL",-5.94020849953074,0.981560834005862,0.409272660241701,-0.0181007078716665,0.000558586412680757,0.00196188415163886,45.3333333333333,41.6666666666667,45.6666666666667,43.6666666666667,42.3333333333333,51,52.3333333333333,62.6666666666667,72.6666666666667,63.6666666666667,93.3333333333333,97.6666666666667,101,86.3333333333333,97,101,116.333333333333,123,1763.5,1653.26666666667,1907.83333333333,-24.1424185472024,-6.23004376289736,-5.52759769292462,497.433333333333,495.233333333333,521.766666666667,4.75609183385474,3.0477756352225,6.03732898282892
"ILWL_118_AGL",-1.67374607813821,1.11015305097051,-0.154917687268268,-0.0181038082008967,0.00047806833411343,0.00194358737325872,45.3333333333333,45.3333333333333,49.3333333333333,50,46.3333333333333,55,57,72,82,74,103.333333333333,109.333333333333,121,104.666666666667,111,113,121,136.666666666667,2185.75,1996.43333333333,2257.6,-27.5859067993397,-6.8518508154778,-6.03875058081655,536.35,509.633333333333,542.4,5.452873125815,3.97704032089651,6.55974772950387
"Indianhead_AGL",6.77019978728111,5.24596692245072,0.26280164028116,-0.0135466479308833,0.000356492742805798,0.0015328159155642,55,55.6666666666667,61.3333333333333,61.5,56.6666666666667,NA,NA,73,NA,84.3333333333333,126.333333333333,127.666666666667,130,128,121.666666666667,132.666666666667,145,148.666666666667,2932.7,2533.6,2912.9,-31.2255677972227,-9.29703958133141,-8.43709729835528,679.55,602.066666666667,672.9,5.18634481030042,3.79090232101267,6.23292667726623
"IPL_220_AGL",-6.70147532233673,0.676434852595636,-0.292085070322163,-0.0196492323276315,0.000596969761528934,0.0020682141954121,44,39.3333333333333,44,41,41,56,52.3333333333333,62.6666666666667,61.5,61.3333333333333,89.6666666666667,98,101,84.6666666666667,97,97,113.666666666667,125.333333333333,1605.96666666667,1519.66666666667,1822.46666666667,-22.8638318020431,-5.19477538352886,-4.5018712102538,457.166666666667,464.8,508,4.96892782886037,3.23708662154291,6.26780873434846
"Laird_AGL",2.60773931055975,4.20057417579474,-0.443041260513521,-0.0147730645107197,0.000501797727829543,0.00154237038808056,53,51,56,57.6666666666667,52,63.6666666666667,84,68.6666666666667,73.6666666666667,80,104.5,122.333333333333,119,120,114,128,132.666666666667,141,2079.73333333333,1980.53333333333,2036.06666666667,-20.0461225300612,-4.37030627390846,-3.75556838151031,678.566666666667,672,660.266666666667,4.47028822459197,2.51823676519894,5.93432681913675
"LIRL.22.46_AGL",-8.22160481473127,3.03938772758113,-0.474997883917379,-0.0147492185160823,0.000888692512358925,0.00138065698628279,44,42.3333333333333,46.6666666666667,46,43,51,39.6666666666667,49,51.6666666666667,58,79,78.3333333333333,101,84.3333333333333,95.3333333333333,95.3333333333333,108,106,1116.3,1156.4,1059.56666666667,-8.41613815696228,-0.492868260885593,-0.182151794372783,721.266666666667,823.7,693.266666666667,0.577077492790078,-3.28496436636103,3.47360888715341
"PI_163589_AGL",3.2362433375396,0.0109693944736981,1.90334302573612,-0.0178276106038167,0.000260078003331449,0.00208183984801771,49.3333333333333,46,53,53.3333333333333,48,59.6666666666667,NA,NA,NA,NA,139,133.666666666667,126,116,115.666666666667,124,132.666666666667,138.666666666667,4107.2,4288.3,3964.2,-60.3280967566978,-19.5042551057786,-17.9033201390759,510.8,535.4,470.8,6.60203807925,5.8524760889391,7.16420957198317
"PI_169534_LSP_AGL",2.09848480243571,0.498551051943323,-1.69948169837597,-0.0202320188232633,0.00050040983311653,0.00200618997249469,48.6666666666667,45.6666666666667,51.6666666666667,53,45,NA,NA,73.6666666666667,71,82.6666666666667,120.333333333333,123,130,128,119.666666666667,130.333333333333,141,145,2125.46666666667,2002.56666666667,1997.03333333333,-24.1155127962704,-3.66913428288034,-2.86731551764936,530.9,515.533333333333,491.3,6.1687001794475,4.67210262893456,7.29114834233221
"PI_175754_LSP_AGL",1.06459859670053,-1.53385031379777,-0.584631578406413,-0.022447317758234,0.000372136249109371,0.00236111261613085,45.3333333333333,43.6666666666667,48.6666666666667,47.3333333333333,43.6666666666667,56.3333333333333,NA,81,90.6666666666667,82,123,123.666666666667,129.333333333333,124,118.333333333333,127.333333333333,134.333333333333,142.666666666667,2763.76666666667,2463.4,2714.93333333333,-41.8303656220753,-9.47212486728046,-8.20317424944537,430.5,393.55,412.233333333333,7.03260765021327,6.08694437290838,7.74185510819194
"PI_177430_LSP_AGL",2.28655059038869,-0.308561490754754,0.595829872562314,-0.0195434044399246,0.000283878956374933,0.00219725371823141,48.6666666666667,45.6666666666667,51.6666666666667,51.3333333333333,46.3333333333333,57,NA,78,NA,90,126,127.333333333333,121,121.666666666667,117,124.666666666667,148,136.666666666667,3716.2,3379.8,3459.6,-55.7715887988911,-16.2970391313917,-14.7490175758035,477.166666666667,437.5,419.933333333333,6.86607318019761,6.0908901760152,7.44746043333441
"PI_178939_LSP_AGL",2.65377853995994,0.318764665727911,-1.29390961102747,-0.0199188309308526,0.000405749985819729,0.00207470819933308,46.6666666666667,46,53,53.3333333333333,46.6666666666667,61,NA,74,81.3333333333333,86.3333333333333,121.333333333333,128.333333333333,121,137.333333333333,116.666666666667,130.666666666667,148,145.666666666667,2635.03333333333,2419.76666666667,2490.5,-33.2322157724013,-7.15455172708507,-6.13189823511188,514.7,480.766666666667,477.9,6.53034299369813,5.35692500860464,7.41040648251826
"PI_178952_AGL",0.030125683860616,-0.960444735467426,-1.24942860149562,-0.02228042046085,0.000469893465677063,0.00225369682851118,46.6666666666667,44,47,48,42.3333333333333,54.6666666666667,NA,68,80,84.3333333333333,112.333333333333,120.333333333333,128,120.333333333333,118.666666666667,123,133.333333333333,140.333333333333,2209.9,2196.06666666667,2110.83333333333,-29.8027095524763,-5.34215696989105,-4.38291961371124,457.4,467.966666666667,426.266666666667,6.61273196163003,5.36173814631509,7.55097732311623
"PI_178971_LSP_AGL",2.0958993635565,0.16436368142117,-0.351947530941374,-0.0195746245135615,0.000385882490140457,0.00208385204295034,46.3333333333333,46,51,54,46.6666666666667,60.6666666666667,NA,NA,85,86.6666666666667,115.333333333333,122.666666666667,129.333333333333,120.666666666667,118.666666666667,126.333333333333,136,143,2832.46666666667,2564.33333333333,2635.86666666667,-36.2167077673104,-8.67556327231561,-7.59551839015896,523.7,481.166666666667,475,6.48619438413672,5.37512944616506,7.31949308761547
"PI_179324_LSP_AGL",2.97286136031896,-1.88884807427721,0.798611538118896,-0.0210780680211194,0.00027379224721512,0.00233815710597529,47,45.6666666666667,49.6666666666667,49.3333333333333,44.3333333333333,57,NA,NA,NA,NA,136,137.333333333333,132,120,124.333333333333,126.666666666667,137.333333333333,141.666666666667,3816.3,4023,3694.9,-60.5066854652994,-16.9532197928228,-15.2452407468433,442.266666666667,470.8,412,7.17639105471612,6.47380632288071,7.70332960359269
"PI_179330_AGL",1.59158838764847,-0.939860244883439,-0.459828068133318,-0.021458333512182,0.00033663780911213,0.00230104257261691,47,45.3333333333333,49.3333333333333,49.3333333333333,43.6666666666667,58,85,83,89.6666666666667,85.6666666666667,123,120.333333333333,130,123,118.333333333333,124.666666666667,138.666666666667,143.666666666667,3100.96666666667,2768.93333333333,3014.13333333333,-46.3063015650685,-11.4459359059118,-10.0788627428076,449.666666666667,407.833333333333,425.733333333333,7.02860525119635,6.15081755673588,7.6869460220417
"PI_181771_LSP_AGL",1.98693002305749,0.326650417102443,-0.0753680419036345,-0.0192447425134948,0.000372932158931131,0.00207208971972276,47,47,50.6666666666667,52.6666666666667,47,60.5,NA,NA,90.6666666666667,87.3333333333333,108.666666666667,122.333333333333,127.333333333333,125.333333333333,116.666666666667,124.666666666667,134.333333333333,141.666666666667,2851,2664.03333333333,2716.5,-37.8511255626212,-9.51445006412228,-8.40320788771057,511.7,484.733333333333,473.7,6.46193429310945,5.382061673556,7.27183875777453
"PI_181886_LSP_AGL",1.06284997527685,-1.03593468261026,2.07770949567993,-0.0192591664910443,0.000218608580481479,0.00228672158269244,45.3333333333333,44.6666666666667,50,49.6666666666667,46.3333333333333,56.3333333333333,NA,NA,NA,97,128.666666666667,130.666666666667,119,110.333333333333,111,113.333333333333,131.666666666667,135.333333333333,4845.53333333333,4728.85,4799.53333333333,-80.3127258391921,-26.9649567532504,-24.8728873773311,458.3,450.9,425.433333333333,6.92126750246962,6.34767275756652,7.35146356114694
"PI_182217_LSP_AGL",0.309310876175083,-0.72581436396736,-1.26738611397646,-0.021993713022822,0.000417838920279882,0.0022804093554737,45.3333333333333,44.6666666666667,48.3333333333333,47,43,58.6666666666667,69,69,85,84.3333333333333,117,125.333333333333,126.666666666667,122,117,126,132,143.666666666667,2427.46666666667,2371.66666666667,2467,-35.2309870761777,-7.39708470747146,-6.30555912438494,440.066666666667,441.833333333333,439.466666666667,6.76792609071799,5.66854736923466,7.59246013183049
"PI_193546_AGL",1.34407237181867,-1.78823129450234,1.69839956740706,-0.0204470584246609,0.000218147111268062,0.00238081232158093,45.6666666666667,45,50,47.3333333333333,44,55,NA,NA,NA,NA,130.666666666667,129.333333333333,121,111.666666666667,115,119,134,138,4704.4,4997.2,4809,-81.9814658504277,-26.3211237561319,-24.1383652426301,424.866666666667,457.7,411.366666666667,7.14972306865798,6.59996000848563,7.56204536378724
"PI_193547_LSP_AGL",2.72706374887284,1.06386744548897,0.683796027855747,-0.0175320127841251,0.000299888988729817,0.00200366774095894,49.6666666666667,49,52.3333333333333,53.3333333333333,49,59.3333333333333,NA,84,94.5,86.6666666666667,121.333333333333,125,125,119,117,125,133.666666666667,143,3497.6,3120.93333333333,3516.53333333333,-49.1082980661956,-15.0333374543638,-13.6970644891939,521.766666666667,470.066666666667,510.466666666667,6.40014080125362,5.50212068764049,7.07365588646346
"PI_193548_LSP_AGL",-6.26572401348265,-0.124245732377812,0.661120116329948,-0.0202372262998471,0.00046565376477778,0.00224921010512524,44,38.6666666666667,44,41.6666666666667,41.3333333333333,51,55.5,63.3333333333333,72,67.3333333333333,100,107,101,90,97,97,113.666666666667,119.333333333333,2119.56666666667,1995.4,2225.7,-34.3067265874955,-9.67260483479605,-8.70656084449412,431.666666666667,425.266666666667,420.8,5.74711191425853,4.50493245654571,6.67874650754315
"PI_193550_AGL",-6.91038856045468,0.120564370123796,0.0139457633216599,-0.0200583551096951,0.00057125943476231,0.00213846865881095,42.6666666666667,38.6666666666667,44.6666666666667,40.6666666666667,41,51.6666666666667,55,59,62.6666666666667,64.3333333333333,91.3333333333333,106.666666666667,101,84.6666666666667,97,97,113.666666666667,120,1688.7,1662.56666666667,1827.13333333333,-25.1566791245044,-6.06519547229358,-5.31650983887354,444.266666666667,465.7,459.9,5.18575848106792,3.58294957645687,6.38786515952622
"PI_207492_LSP_AGL",1.78971604311093,-0.189380257834873,-0.285886681497469,-0.0199720639863297,0.000380549002825659,0.00212689966740671,45.6666666666667,45.6666666666667,49.6666666666667,54,47,58,NA,NA,85.5,83.6666666666667,120,121.666666666667,126,119.666666666667,118.666666666667,126.666666666667,137,143,2904.13333333333,2484.6,2676.83333333333,-37.5011379689683,-8.99708665565121,-7.87928072179564,518.5,451.6,465.333333333333,6.58114948084678,5.50761787428165,7.38629818577062
"PI_209858_LSP_AGL",6.49115500618628,2.88563805315233,1.67926261708971,-0.0142703629947632,0.000255784135311815,0.00172890685574431,52.3333333333333,54,58.3333333333333,59.6666666666667,55.6666666666667,NA,NA,NA,NA,NA,138,139.666666666667,133.666666666667,120.666666666667,121.333333333333,125.666666666667,145,144.333333333333,4159.66666666667,4190.2,4071.1,-53.0331459618622,-18.5610120527476,-17.2091636641548,613.833333333333,619.5,588.333333333333,5.93123454644006,5.04356103946551,6.59698967667097
"PI_211052_LSP_AGL",3.10293578256357,-1.54988941832207,-0.334523939950503,-0.0219148375877499,0.000342913093672877,0.00231670664399989,48,45.6666666666667,49.6666666666667,48.3333333333333,43.3333333333333,61,NA,NA,NA,97.3333333333333,118.5,132.333333333333,134.333333333333,129.333333333333,125,129,144.666666666667,144.333333333333,2969.93333333333,3121.83333333333,2883.56666666667,-44.8630853254151,-10.4076967666142,-9.05650505842598,434.933333333333,462.633333333333,412.833333333333,7.13560435452635,6.24749943741654,7.8016830423587
"PI_212100_LSP_AGL",2.67796066999473,-0.540290951693412,0.183389753166404,-0.0203521046802711,0.000341110997808189,0.00219175187014457,47.3333333333333,45.6666666666667,50.3333333333333,50.5,47,61.3333333333333,NA,NA,NA,87.3333333333333,123.666666666667,124.666666666667,129.333333333333,121,120.666666666667,126.666666666667,143,142.333333333333,3036.85,2794.53333333333,2925.7,-43.783696582702,-11.0144964995584,-9.7294298296312,470.35,438.2,438.866666666667,6.84231742605669,5.90851373471359,7.54267019456401
"PI_212610_LSP_AGL",2.63048898358494,0.356343631605593,0.251946923101775,-0.0190912362667217,0.000361377902393808,0.00206516613324559,48,46,51,53.6666666666667,47,64,NA,NA,95.6666666666667,87.3333333333333,124.5,123.333333333333,126.666666666667,121.666666666667,119,125.333333333333,136.333333333333,141.333333333333,2975.63333333333,2708.7,2777.2,-39.1776541530307,-10.0326864895819,-8.88974658121132,519.833333333333,478.966666666667,469.966666666667,6.49710596311783,5.4471819984268,7.2845489366361
"PI_217949_LSP_AGL",-2.82253643545127,-1.47202377151699,0.893350380773707,-0.0220093710335127,0.000324267035178855,0.00246477754097448,44,40.3333333333333,45,45,42.3333333333333,51.6666666666667,56,NA,91,76.3333333333333,112.333333333333,115.333333333333,113.333333333333,98,110,112.333333333333,123,130.666666666667,3211.86666666667,2750.5,3206.1,-54.5030652481474,-15.7375908235379,-14.2173761402199,416.133333333333,364.466666666667,385.4,6.86405904790734,6.07469685244368,7.45608069450508
"PI_238758_LSP_AGL",0.224041788885697,1.39433280921121,-1.9343710764809,-0.0196432811721665,0.000610867755166073,0.00186568923600773,49.3333333333333,45.3333333333333,49,50.6666666666667,45.6666666666667,60,70,57,71,76.3333333333333,112.666666666667,122.666666666667,126.666666666667,120.666666666667,117,123.666666666667,133.666666666667,138.666666666667,1666.7,1648.66666666667,1573.8,-17.0156559085888,-1.43942844663569,-0.828595997147337,547.066666666667,569.566666666667,513.2,5.38817356183616,3.42364138774302,6.86157269240602
"PI_244046_AGL",-9.1222662873669,0.708913842638669,-0.443317526952954,-0.0199387724205375,0.000755058934067144,0.00197333318259816,41.3333333333333,37.6666666666667,43.3333333333333,41.6666666666667,38.6666666666667,50.6666666666667,52.6666666666667,51.3333333333333,53.6666666666667,57.6666666666667,78,91,101,83.3333333333333,93.6666666666667,92,106.333333333333,106.666666666667,1324.46666666667,1258.2,1239.5,-15.6701567062588,-2.34139682119839,-1.81870035511759,502.1,520.6,445.4,4.09679785804808,1.80101038315342,5.81863846421907
"PI_250156_LSP_AGL",0.189304981454491,-1.91532819727301,1.21400208122836,-0.021592538581018,0.00029373037918212,0.00240762327740319,44.3333333333333,42.3333333333333,49,49,42.6666666666667,53.6666666666667,NA,NA,100,89.6666666666667,122,128,126,114.666666666667,102.666666666667,119,132.666666666667,137.666666666667,3687.43333333333,3400.36666666667,3526.93333333333,-58.4556361959667,-16.6524058016633,-15.0130634332592,445.3,414.033333333333,403.966666666667,7.0530019323347,6.32100108667351,7.6020025665806
"PI_250158_LSP_AGL",-6.13161328701776,0.399298794595652,0.948127246779265,-0.0185117972084681,0.000487599210040874,0.00208247180823828,43.3333333333333,40,45.6666666666667,44.3333333333333,42,51,51.6666666666667,67.6666666666667,77,66.6666666666667,96.3333333333333,98,101,88,92,99.6666666666667,114,122.333333333333,2091.06666666667,1929.3,2219.96666666667,-30.7957818531114,-9.01435562577004,-8.16018204822724,484.566666666667,468,489.133333333333,5.21327086776301,3.80840418545232,6.26692087949602
"PI_251248_LSP_AGL",-9.78607249794876,0.240253901398907,-0.746500541121326,-0.0217350699952379,0.000811217026719962,0.00208567873474659,41.3333333333333,35.6666666666667,43,38,37.6666666666667,50,48.6666666666667,51.3333333333333,55.6666666666667,57.5,73.6666666666667,82.6666666666667,101,83.3333333333333,95.3333333333333,92.6666666666667,106.666666666667,106.5,1169.2,1204.65,1148.3,-14.6007261238995,-1.48837616470714,-0.974166362385878,448.133333333333,508.55,418.8,4.314644688952,1.98096688937893,6.0649030386318
"PI_273664_LSP_AGL",3.64860108698738,-1.82376088290874,0.0245390758387652,-0.0216071274890688,0.000301793559044358,0.00233126102468092,47,44.3333333333333,49,51.6666666666667,46,58.3333333333333,NA,NA,NA,NA,130,137.333333333333,128.666666666667,128.666666666667,127,133.666666666667,146.333333333333,145,3580.6,3650.9,3308.7,-52.7717525142847,-13.3758447171763,-11.8309071565054,460.9,472.3,414.133333333333,7.23598448800097,6.45925406824285,7.81853230281956
"PI_280686_AGL",-5.33729916079256,0.644801679010427,-0.346159518383143,-0.0191901071059357,0.000544864327648067,0.00204847357728953,45.3333333333333,40,45.6666666666667,44.6666666666667,42,51.6666666666667,54,56.3333333333333,65.6666666666667,84.3333333333333,87,97,101,93,105,101,116.333333333333,131,1855.9,2263.83333333333,2045.16666666667,-25.3096354242024,-6.13565997003289,-5.38373936398703,489.266666666667,618.633333333333,528.533333333333,5.19203043660143,3.59611726391893,6.3889653161133
"PI_283604_LSP_AGL",2.95679755250662,0.0511149152106857,1.39640079398564,-0.0182498256104304,0.00025108122920829,0.00212277039698593,49,46.3333333333333,53.3333333333333,54,47,58,NA,83,NA,102,125,131.333333333333,128,117.666666666667,117.333333333333,124,134,139.666666666667,4328.86666666667,4323.8,4102.73333333333,-63.4327696708489,-20.3147354842025,-18.6238321827654,509.733333333333,511,461.666666666667,6.74017799201252,6.03049814279813,7.27243787892331
"PI_289066_AGL",6.62503290496839,2.58363253095195,1.89797723003281,-0.0143645523935522,0.00025905343162162,0.00173704883314431,54.3333333333333,54.5,56.6666666666667,59.3333333333333,56,61,NA,NA,NA,NA,146,142,135,121,122.666666666667,126,146.333333333333,143,4101.83333333333,4164,3990.06666666667,-52.5062869653027,-18.3089053920078,-16.9678316048198,610.566666666667,620.6,578.9,5.92810824923843,5.03330289888096,6.59921226200653
